ORIGIN,DEST,QUARTER,PASSENGERS,TIMEPERIOD
MCI,DEN,4,783.0,Fourth Quarter
MCI,DFW,4,153.0,Fourth Quarter
MCI,DTW,4,154.0,Fourth Quarter
MCI,FLL,4,168.0,Fourth Quarter
MCI,HOU,4,96.0,Fourth Quarter
MCI,LAS,4,1162.0,Fourth Quarter
MCI,LAX,4,682.0,Fourth Quarter
MCI,LGA,4,152.0,Fourth Quarter
MCI,MCO,4,394.0,Fourth Quarter
MCI,MDW,4,1374.0,Fourth Quarter
MCI,MSY,4,64.0,Fourth Quarter
MCI,OAK,4,100.0,Fourth Quarter
MCI,PHX,4,888.0,Fourth Quarter
MCI,SAN,4,286.0,Fourth Quarter
MCI,SAT,4,40.0,Fourth Quarter
MCI,STL,4,107.0,Fourth Quarter
MCI,TPA,4,131.0,Fourth Quarter
MCO,ACY,4,788.0,Fourth Quarter
MCO,ALB,4,315.0,Fourth Quarter
MCO,ATL,4,1769.0,Fourth Quarter
MCO,AUS,4,212.0,Fourth Quarter
MCO,BDL,4,934.0,Fourth Quarter
MCO,BHM,4,99.0,Fourth Quarter
MCO,BNA,4,766.0,Fourth Quarter
MCO,BOS,4,2116.0,Fourth Quarter
MCO,BQN,4,187.0,Fourth Quarter
MCO,BUF,4,755.0,Fourth Quarter
MCO,BWI,4,4334.0,Fourth Quarter
MCO,CAK,4,201.0,Fourth Quarter
MCO,CLE,4,808.0,Fourth Quarter
MCO,CLT,4,586.0,Fourth Quarter
MCO,CMH,4,389.0,Fourth Quarter
MCO,CVG,4,306.0,Fourth Quarter
MCO,DAL,4,661.0,Fourth Quarter
MCO,DCA,4,1194.0,Fourth Quarter
MCO,DEN,4,1144.0,Fourth Quarter
MCO,DFW,4,1543.0,Fourth Quarter
MCO,DTW,4,2717.0,Fourth Quarter
MCO,EWR,4,5209.0,Fourth Quarter
MCO,FLL,4,337.0,Fourth Quarter
MCO,HOU,4,593.0,Fourth Quarter
MCO,HPN,4,482.0,Fourth Quarter
MCO,IAD,4,500.0,Fourth Quarter
MCO,IAH,4,798.0,Fourth Quarter
MCO,IND,4,451.0,Fourth Quarter
MCO,ISP,4,1506.0,Fourth Quarter
MCO,JFK,4,3667.0,Fourth Quarter
MCO,LAS,4,216.0,Fourth Quarter
MCO,LAX,4,900.0,Fourth Quarter
MCO,LBE,4,486.0,Fourth Quarter
MCO,LGA,4,2294.0,Fourth Quarter
MCO,MCI,4,377.0,Fourth Quarter
MCO,MDW,4,2764.0,Fourth Quarter
MCO,MHT,4,539.0,Fourth Quarter
MCO,MIA,4,523.0,Fourth Quarter
MCO,MKE,4,370.0,Fourth Quarter
MCO,MSP,4,982.0,Fourth Quarter
MCO,MSY,4,579.0,Fourth Quarter
MCO,ORD,4,1830.0,Fourth Quarter
MCO,PDX,4,52.0,Fourth Quarter
MCO,PHL,4,5578.0,Fourth Quarter
MCO,PHX,4,194.0,Fourth Quarter
MCO,PIT,4,1355.0,Fourth Quarter
MCO,PSE,4,48.0,Fourth Quarter
MCO,PVD,4,1754.0,Fourth Quarter
MCO,RDU,4,412.0,Fourth Quarter
MCO,ROC,4,175.0,Fourth Quarter
MCO,SAN,4,238.0,Fourth Quarter
MCO,SAT,4,42.0,Fourth Quarter
MCO,SDF,4,122.0,Fourth Quarter
MCO,SEA,4,115.0,Fourth Quarter
MCO,SFO,4,233.0,Fourth Quarter
MCO,SJU,4,4804.0,Fourth Quarter
MCO,SLC,4,209.0,Fourth Quarter
MCO,STL,4,995.0,Fourth Quarter
MCO,TTN,4,229.0,Fourth Quarter
MDW,ATL,4,2111.0,Fourth Quarter
MDW,AUS,4,348.0,Fourth Quarter
MDW,BNA,4,1283.0,Fourth Quarter
MDW,BOS,4,654.0,Fourth Quarter
MDW,BUF,4,172.0,Fourth Quarter
MDW,BWI,4,1361.0,Fourth Quarter
MDW,CHS,4,129.0,Fourth Quarter
MDW,CLE,4,266.0,Fourth Quarter
MDW,CMH,4,419.0,Fourth Quarter
MDW,CVG,4,264.0,Fourth Quarter
MDW,DAL,4,1540.0,Fourth Quarter
MDW,DCA,4,1317.0,Fourth Quarter
MDW,DEN,4,1736.0,Fourth Quarter
MDW,DTW,4,81.0,Fourth Quarter
MDW,EWR,4,1011.0,Fourth Quarter
MDW,FLL,4,949.0,Fourth Quarter
MDW,HOU,4,1494.0,Fourth Quarter
MDW,LAS,4,2796.0,Fourth Quarter
MDW,LAX,4,1582.0,Fourth Quarter
MDW,LGA,4,1599.0,Fourth Quarter
MDW,MCI,4,1311.0,Fourth Quarter
MDW,MCO,4,3040.0,Fourth Quarter
MDW,MHT,4,43.0,Fourth Quarter
MDW,MSP,4,1549.0,Fourth Quarter
MDW,MSY,4,353.0,Fourth Quarter
MDW,OAK,4,273.0,Fourth Quarter
MDW,OMA,4,330.0,Fourth Quarter
MDW,PDX,4,114.0,Fourth Quarter
MDW,PHL,4,1282.0,Fourth Quarter
MDW,PHX,4,2594.0,Fourth Quarter
MDW,PIT,4,390.0,Fourth Quarter
MDW,PNS,4,59.0,Fourth Quarter
MDW,PVD,4,182.0,Fourth Quarter
MDW,RDU,4,411.0,Fourth Quarter
MDW,RSW,4,881.0,Fourth Quarter
MDW,SAN,4,432.0,Fourth Quarter
MDW,SAT,4,154.0,Fourth Quarter
MDW,SDF,4,59.0,Fourth Quarter
MDW,SEA,4,124.0,Fourth Quarter
MDW,SFO,4,290.0,Fourth Quarter
MDW,SJC,4,42.0,Fourth Quarter
MDW,SLC,4,108.0,Fourth Quarter
MDW,SMF,4,94.0,Fourth Quarter
MDW,SNA,4,93.0,Fourth Quarter
MDW,STL,4,1000.0,Fourth Quarter
MDW,TPA,4,928.0,Fourth Quarter
MEM,DFW,4,98.0,Fourth Quarter
MEM,HOU,4,143.0,Fourth Quarter
MEM,LAS,4,89.0,Fourth Quarter
MFR,PDX,4,152.0,Fourth Quarter
MHT,BWI,4,444.0,Fourth Quarter
MHT,MCO,4,552.0,Fourth Quarter
MHT,MDW,4,42.0,Fourth Quarter
MHT,TPA,4,194.0,Fourth Quarter
MIA,ATL,4,1443.0,Fourth Quarter
MIA,BOS,4,691.0,Fourth Quarter
MIA,BWI,4,159.0,Fourth Quarter
MIA,CLE,4,115.0,Fourth Quarter
MIA,CLT,4,187.0,Fourth Quarter
MIA,DCA,4,789.0,Fourth Quarter
MIA,DEN,4,350.0,Fourth Quarter
MIA,DFW,4,525.0,Fourth Quarter
MIA,DTW,4,502.0,Fourth Quarter
MIA,EGE,4,45.0,Fourth Quarter
MIA,EWR,4,1108.0,Fourth Quarter
MIA,IAD,4,40.0,Fourth Quarter
MIA,IAH,4,472.0,Fourth Quarter
MIA,ISP,4,509.0,Fourth Quarter
MIA,JAX,4,45.0,Fourth Quarter
MIA,JFK,4,1099.0,Fourth Quarter
MIA,LAS,4,426.0,Fourth Quarter
MIA,LAX,4,1723.0,Fourth Quarter
MIA,LGA,4,4424.0,Fourth Quarter
MIA,MCO,4,625.0,Fourth Quarter
MIA,MKE,4,203.0,Fourth Quarter
MIA,MSP,4,73.0,Fourth Quarter
MIA,ORD,4,1946.0,Fourth Quarter
MIA,PHL,4,635.0,Fourth Quarter
MIA,PHX,4,90.0,Fourth Quarter
MIA,PIT,4,42.0,Fourth Quarter
MIA,PVD,4,221.0,Fourth Quarter
MIA,RDU,4,106.0,Fourth Quarter
MIA,SFO,4,549.0,Fourth Quarter
MIA,SJU,4,696.0,Fourth Quarter
MIA,STT,4,86.0,Fourth Quarter
MIA,TPA,4,518.0,Fourth Quarter
MKE,ATL,4,96.0,Fourth Quarter
MKE,BNA,4,98.0,Fourth Quarter
MKE,BWI,4,178.0,Fourth Quarter
MKE,CLE,4,50.0,Fourth Quarter
MKE,DCA,4,310.0,Fourth Quarter
MKE,DEN,4,214.0,Fourth Quarter
MKE,LAS,4,806.0,Fourth Quarter
MKE,LGA,4,415.0,Fourth Quarter
MKE,MCO,4,359.0,Fourth Quarter
MKE,MIA,4,241.0,Fourth Quarter
MKE,PHX,4,583.0,Fourth Quarter
MKE,RSW,4,156.0,Fourth Quarter
MKE,TPA,4,155.0,Fourth Quarter
MRY,LAX,4,42.0,Fourth Quarter
MSO,SEA,4,59.0,Fourth Quarter
MSP,ATL,4,365.0,Fourth Quarter
MSP,BOS,4,549.0,Fourth Quarter
MSP,BWI,4,234.0,Fourth Quarter
MSP,DCA,4,220.0,Fourth Quarter
MSP,DEN,4,1409.0,Fourth Quarter
MSP,DFW,4,780.0,Fourth Quarter
MSP,DTW,4,190.0,Fourth Quarter
MSP,EWR,4,55.0,Fourth Quarter
MSP,FLL,4,98.0,Fourth Quarter
MSP,IAH,4,88.0,Fourth Quarter
MSP,JFK,4,504.0,Fourth Quarter
MSP,LAS,4,1423.0,Fourth Quarter
MSP,LAX,4,985.0,Fourth Quarter
MSP,LGA,4,256.0,Fourth Quarter
MSP,MCO,4,1092.0,Fourth Quarter
MSP,MDW,4,1648.0,Fourth Quarter
MSP,MIA,4,73.0,Fourth Quarter
MSP,MSY,4,48.0,Fourth Quarter
MSP,ORD,4,2507.0,Fourth Quarter
MSP,PDX,4,170.0,Fourth Quarter
MSP,PHL,4,44.0,Fourth Quarter
MSP,PHX,4,1123.0,Fourth Quarter
MSP,RSW,4,488.0,Fourth Quarter
MSP,SAN,4,89.0,Fourth Quarter
MSP,SEA,4,449.0,Fourth Quarter
MSP,SFO,4,731.0,Fourth Quarter
MSP,SLC,4,95.0,Fourth Quarter
MSP,STL,4,43.0,Fourth Quarter
MSP,TPA,4,145.0,Fourth Quarter
MSY,ATL,4,874.0,Fourth Quarter
MSY,AUS,4,244.0,Fourth Quarter
MSY,BNA,4,316.0,Fourth Quarter
MSY,BOS,4,54.0,Fourth Quarter
MSY,BWI,4,296.0,Fourth Quarter
MSY,DAL,4,1232.0,Fourth Quarter
MSY,DCA,4,274.0,Fourth Quarter
MSY,DEN,4,244.0,Fourth Quarter
MSY,DFW,4,183.0,Fourth Quarter
MSY,DTW,4,233.0,Fourth Quarter
MSY,EWR,4,198.0,Fourth Quarter
MSY,FLL,4,589.0,Fourth Quarter
MSY,HOU,4,2398.0,Fourth Quarter
MSY,IAH,4,345.0,Fourth Quarter
MSY,JFK,4,93.0,Fourth Quarter
MSY,LAS,4,96.0,Fourth Quarter
MSY,LAX,4,346.0,Fourth Quarter
MSY,MCI,4,64.0,Fourth Quarter
MSY,MCO,4,532.0,Fourth Quarter
MSY,MDW,4,446.0,Fourth Quarter
MSY,MSP,4,48.0,Fourth Quarter
MSY,OAK,4,57.0,Fourth Quarter
MSY,ORD,4,43.0,Fourth Quarter
MSY,PHL,4,169.0,Fourth Quarter
MSY,PHX,4,48.0,Fourth Quarter
MSY,SAN,4,80.0,Fourth Quarter
MSY,SAT,4,60.0,Fourth Quarter
MSY,SEA,4,68.0,Fourth Quarter
MSY,SFO,4,60.0,Fourth Quarter
MSY,STL,4,101.0,Fourth Quarter
MSY,TPA,4,376.0,Fourth Quarter
MYR,ACY,4,326.0,Fourth Quarter
MYR,CAK,4,106.0,Fourth Quarter
MYR,CLE,4,67.0,Fourth Quarter
MYR,EWR,4,222.0,Fourth Quarter
MYR,FLL,4,98.0,Fourth Quarter
MYR,LBE,4,46.0,Fourth Quarter
MYR,LGA,4,816.0,Fourth Quarter
OAK,ABQ,4,256.0,Fourth Quarter
OAK,ATL,4,94.0,Fourth Quarter
OAK,AUS,4,121.0,Fourth Quarter
OAK,BNA,4,100.0,Fourth Quarter
OAK,BOI,4,98.0,Fourth Quarter
OAK,BUR,4,6446.0,Fourth Quarter
OAK,BWI,4,127.0,Fourth Quarter
OAK,DAL,4,179.0,Fourth Quarter
OAK,DEN,4,380.0,Fourth Quarter
OAK,GEG,4,52.0,Fourth Quarter
OAK,HNL,4,225.0,Fourth Quarter
OAK,HOU,4,310.0,Fourth Quarter
OAK,LAS,4,5014.0,Fourth Quarter
OAK,LAX,4,8685.0,Fourth Quarter
OAK,LGB,4,2898.0,Fourth Quarter
OAK,MCI,4,106.0,Fourth Quarter
OAK,MDW,4,282.0,Fourth Quarter
OAK,MSY,4,101.0,Fourth Quarter
OAK,OGG,4,197.0,Fourth Quarter
OAK,ONT,4,3937.0,Fourth Quarter
OAK,PDX,4,1546.0,Fourth Quarter
OAK,PHX,4,1615.0,Fourth Quarter
OAK,RNO,4,82.0,Fourth Quarter
OAK,SAN,4,6488.0,Fourth Quarter
OAK,SEA,4,1643.0,Fourth Quarter
OAK,SLC,4,492.0,Fourth Quarter
OAK,SNA,4,4822.0,Fourth Quarter
OGG,BLI,4,50.0,Fourth Quarter
OGG,DFW,4,49.0,Fourth Quarter
OGG,HNL,4,12383.0,Fourth Quarter
OGG,ITO,4,225.0,Fourth Quarter
OGG,KOA,4,453.0,Fourth Quarter
OGG,LAS,4,49.0,Fourth Quarter
OGG,LAX,4,742.0,Fourth Quarter
OGG,LIH,4,839.0,Fourth Quarter
OGG,OAK,4,239.0,Fourth Quarter
OGG,ORD,4,61.0,Fourth Quarter
OGG,PDX,4,218.0,Fourth Quarter
OGG,SAN,4,66.0,Fourth Quarter
OGG,SEA,4,508.0,Fourth Quarter
OGG,SFO,4,395.0,Fourth Quarter
OGG,SJC,4,134.0,Fourth Quarter
OGG,SMF,4,64.0,Fourth Quarter
OKC,DAL,4,43.0,Fourth Quarter
OKC,DEN,4,245.0,Fourth Quarter
OKC,HOU,4,239.0,Fourth Quarter
OKC,LAS,4,211.0,Fourth Quarter
OKC,PHX,4,60.0,Fourth Quarter
OMA,DCA,4,54.0,Fourth Quarter
OMA,DEN,4,193.0,Fourth Quarter
OMA,LAS,4,192.0,Fourth Quarter
OMA,MDW,4,322.0,Fourth Quarter
OMA,PHX,4,325.0,Fourth Quarter
OMA,STL,4,43.0,Fourth Quarter
OME,ANC,4,55.0,Fourth Quarter
ONT,DEN,4,135.0,Fourth Quarter
ONT,LAS,4,263.0,Fourth Quarter
ONT,OAK,4,3756.0,Fourth Quarter
ONT,PHX,4,605.0,Fourth Quarter
ONT,SAT,4,202.0,Fourth Quarter
ONT,SEA,4,433.0,Fourth Quarter
ONT,SFO,4,44.0,Fourth Quarter
ONT,SJC,4,1777.0,Fourth Quarter
ONT,SMF,4,3154.0,Fourth Quarter
ORD,ATL,4,1296.0,Fourth Quarter
ORD,AUS,4,84.0,Fourth Quarter
ORD,BOS,4,2241.0,Fourth Quarter
ORD,BWI,4,136.0,Fourth Quarter
ORD,CLE,4,148.0,Fourth Quarter
ORD,CLT,4,1375.0,Fourth Quarter
ORD,CMH,4,54.0,Fourth Quarter
ORD,DCA,4,1278.0,Fourth Quarter
ORD,DEN,4,1396.0,Fourth Quarter
ORD,DFW,4,2348.0,Fourth Quarter
ORD,EWR,4,1234.0,Fourth Quarter
ORD,FLL,4,1186.0,Fourth Quarter
ORD,HNL,4,67.0,Fourth Quarter
ORD,IAD,4,171.0,Fourth Quarter
ORD,IAH,4,732.0,Fourth Quarter
ORD,JFK,4,244.0,Fourth Quarter
ORD,LAS,4,2684.0,Fourth Quarter
ORD,LAX,4,4789.0,Fourth Quarter
ORD,LGA,4,6626.0,Fourth Quarter
ORD,MCO,4,1833.0,Fourth Quarter
ORD,MIA,4,2333.0,Fourth Quarter
ORD,MSP,4,2391.0,Fourth Quarter
ORD,MSY,4,86.0,Fourth Quarter
ORD,OGG,4,103.0,Fourth Quarter
ORD,PBI,4,43.0,Fourth Quarter
ORD,PDX,4,41.0,Fourth Quarter
ORD,PHL,4,1771.0,Fourth Quarter
ORD,PHX,4,2181.0,Fourth Quarter
ORD,PNS,4,87.0,Fourth Quarter
ORD,RDU,4,208.0,Fourth Quarter
ORD,RSW,4,730.0,Fourth Quarter
ORD,SAN,4,306.0,Fourth Quarter
ORD,SEA,4,877.0,Fourth Quarter
ORD,SFO,4,2689.0,Fourth Quarter
ORD,SJU,4,152.0,Fourth Quarter
ORD,SNA,4,106.0,Fourth Quarter
ORD,STL,4,53.0,Fourth Quarter
ORD,TPA,4,1110.0,Fourth Quarter
ORD,XNA,4,58.0,Fourth Quarter
ORF,ATL,4,44.0,Fourth Quarter
ORF,DFW,4,91.0,Fourth Quarter
ORF,MCO,4,47.0,Fourth Quarter
OTZ,ANC,4,101.0,Fourth Quarter
PBG,FLL,4,59.0,Fourth Quarter
PBI,ACY,4,266.0,Fourth Quarter
PBI,ATL,4,242.0,Fourth Quarter
PBI,BDL,4,41.0,Fourth Quarter
PBI,BOS,4,808.0,Fourth Quarter
PBI,BWI,4,178.0,Fourth Quarter
PBI,DCA,4,43.0,Fourth Quarter
PBI,DTW,4,45.0,Fourth Quarter
PBI,EWR,4,2442.0,Fourth Quarter
PBI,HPN,4,510.0,Fourth Quarter
PBI,ISP,4,415.0,Fourth Quarter
PBI,JFK,4,772.0,Fourth Quarter
PBI,LGA,4,988.0,Fourth Quarter
PBI,ORD,4,43.0,Fourth Quarter
PBI,PHL,4,560.0,Fourth Quarter
PDX,ANC,4,69.0,Fourth Quarter
PDX,ATL,4,40.0,Fourth Quarter
PDX,BOI,4,225.0,Fourth Quarter
PDX,BOS,4,40.0,Fourth Quarter
PDX,BUR,4,51.0,Fourth Quarter
PDX,DAL,4,54.0,Fourth Quarter
PDX,DEN,4,451.0,Fourth Quarter
PDX,DFW,4,49.0,Fourth Quarter
PDX,DTW,4,160.0,Fourth Quarter
PDX,EWR,4,58.0,Fourth Quarter
PDX,GEG,4,155.0,Fourth Quarter
PDX,HNL,4,301.0,Fourth Quarter
PDX,KOA,4,99.0,Fourth Quarter
PDX,LAS,4,1294.0,Fourth Quarter
PDX,LAX,4,1655.0,Fourth Quarter
PDX,LGB,4,91.0,Fourth Quarter
PDX,MCO,4,52.0,Fourth Quarter
PDX,MDW,4,136.0,Fourth Quarter
PDX,MFR,4,152.0,Fourth Quarter
PDX,MSP,4,120.0,Fourth Quarter
PDX,OAK,4,1503.0,Fourth Quarter
PDX,OGG,4,219.0,Fourth Quarter
PDX,ONT,4,42.0,Fourth Quarter
PDX,ORD,4,41.0,Fourth Quarter
PDX,PHX,4,1189.0,Fourth Quarter
PDX,PSP,4,353.0,Fourth Quarter
PDX,SAN,4,333.0,Fourth Quarter
PDX,SFO,4,1024.0,Fourth Quarter
PDX,SJC,4,1113.0,Fourth Quarter
PDX,SLC,4,202.0,Fourth Quarter
PDX,SMF,4,1378.0,Fourth Quarter
PDX,SNA,4,522.0,Fourth Quarter
PGD,LEX,4,52.0,Fourth Quarter
PHL,ATL,4,1167.0,Fourth Quarter
PHL,BNA,4,134.0,Fourth Quarter
PHL,BOS,4,4214.0,Fourth Quarter
PHL,CLT,4,135.0,Fourth Quarter
PHL,DAL,4,54.0,Fourth Quarter
PHL,DEN,4,414.0,Fourth Quarter
PHL,DFW,4,682.0,Fourth Quarter
PHL,DTW,4,89.0,Fourth Quarter
PHL,FLL,4,911.0,Fourth Quarter
PHL,IAH,4,109.0,Fourth Quarter
PHL,IND,4,42.0,Fourth Quarter
PHL,LAS,4,334.0,Fourth Quarter
PHL,LAX,4,1574.0,Fourth Quarter
PHL,MCO,4,5569.0,Fourth Quarter
PHL,MDW,4,1252.0,Fourth Quarter
PHL,MIA,4,563.0,Fourth Quarter
PHL,MSP,4,44.0,Fourth Quarter
PHL,MSY,4,107.0,Fourth Quarter
PHL,ORD,4,1791.0,Fourth Quarter
PHL,PBI,4,599.0,Fourth Quarter
PHL,PHX,4,667.0,Fourth Quarter
PHL,PIT,4,210.0,Fourth Quarter
PHL,RDU,4,364.0,Fourth Quarter
PHL,RSW,4,285.0,Fourth Quarter
PHL,SAN,4,61.0,Fourth Quarter
PHL,SFO,4,745.0,Fourth Quarter
PHL,SJU,4,1046.0,Fourth Quarter
PHL,TPA,4,505.0,Fourth Quarter
PHX,ABQ,4,680.0,Fourth Quarter
PHX,ATL,4,322.0,Fourth Quarter
PHX,AUS,4,403.0,Fourth Quarter
PHX,BNA,4,246.0,Fourth Quarter
PHX,BOI,4,86.0,Fourth Quarter
PHX,BOS,4,116.0,Fourth Quarter
PHX,BUF,4,42.0,Fourth Quarter
PHX,BUR,4,1362.0,Fourth Quarter
PHX,BWI,4,332.0,Fourth Quarter
PHX,CLE,4,519.0,Fourth Quarter
PHX,CLT,4,353.0,Fourth Quarter
PHX,CMH,4,84.0,Fourth Quarter
PHX,DAL,4,1189.0,Fourth Quarter
PHX,DCA,4,58.0,Fourth Quarter
PHX,DEN,4,5719.0,Fourth Quarter
PHX,DFW,4,1136.0,Fourth Quarter
PHX,DSM,4,44.0,Fourth Quarter
PHX,DTW,4,350.0,Fourth Quarter
PHX,ELP,4,50.0,Fourth Quarter
PHX,EWR,4,529.0,Fourth Quarter
PHX,FLL,4,158.0,Fourth Quarter
PHX,GEG,4,44.0,Fourth Quarter
PHX,HNL,4,52.0,Fourth Quarter
PHX,HOU,4,918.0,Fourth Quarter
PHX,IAD,4,44.0,Fourth Quarter
PHX,IAH,4,94.0,Fourth Quarter
PHX,IND,4,162.0,Fourth Quarter
PHX,JFK,4,716.0,Fourth Quarter
PHX,LAS,4,3568.0,Fourth Quarter
PHX,LAX,4,3353.0,Fourth Quarter
PHX,MCI,4,916.0,Fourth Quarter
PHX,MCO,4,215.0,Fourth Quarter
PHX,MDW,4,2623.0,Fourth Quarter
PHX,MIA,4,105.0,Fourth Quarter
PHX,MKE,4,470.0,Fourth Quarter
PHX,MSP,4,1229.0,Fourth Quarter
PHX,OAK,4,1614.0,Fourth Quarter
PHX,OKC,4,60.0,Fourth Quarter
PHX,OMA,4,325.0,Fourth Quarter
PHX,ONT,4,691.0,Fourth Quarter
PHX,ORD,4,2361.0,Fourth Quarter
PHX,PDX,4,1079.0,Fourth Quarter
PHX,PHL,4,663.0,Fourth Quarter
PHX,PIT,4,88.0,Fourth Quarter
PHX,RDU,4,49.0,Fourth Quarter
PHX,RNO,4,40.0,Fourth Quarter
PHX,SAN,4,2958.0,Fourth Quarter
PHX,SAT,4,301.0,Fourth Quarter
PHX,SEA,4,2340.0,Fourth Quarter
PHX,SFO,4,1487.0,Fourth Quarter
PHX,SJC,4,1045.0,Fourth Quarter
PHX,SLC,4,1745.0,Fourth Quarter
PHX,SMF,4,935.0,Fourth Quarter
PHX,SNA,4,1519.0,Fourth Quarter
PHX,STL,4,651.0,Fourth Quarter
PHX,STS,4,46.0,Fourth Quarter
PHX,TPA,4,153.0,Fourth Quarter
PIE,IND,4,40.0,Fourth Quarter
PIE,PIA,4,42.0,Fourth Quarter
PIT,ATL,4,121.0,Fourth Quarter
PIT,BNA,4,42.0,Fourth Quarter
PIT,BOS,4,307.0,Fourth Quarter
PIT,DEN,4,45.0,Fourth Quarter
PIT,DFW,4,49.0,Fourth Quarter
PIT,EWR,4,150.0,Fourth Quarter
PIT,FLL,4,178.0,Fourth Quarter
PIT,LAS,4,204.0,Fourth Quarter
PIT,LAX,4,46.0,Fourth Quarter
PIT,MCO,4,1316.0,Fourth Quarter
PIT,MDW,4,367.0,Fourth Quarter
PIT,PHL,4,216.0,Fourth Quarter
PIT,PHX,4,97.0,Fourth Quarter
PIT,RSW,4,147.0,Fourth Quarter
PIT,TPA,4,280.0,Fourth Quarter
PNS,BNA,4,54.0,Fourth Quarter
PPG,HNL,4,65.0,Fourth Quarter
PSE,MCO,4,77.0,Fourth Quarter
PSP,PDX,4,356.0,Fourth Quarter
PSP,SEA,4,565.0,Fourth Quarter
PSP,SFO,4,43.0,Fourth Quarter
PVD,ATL,4,47.0,Fourth Quarter
PVD,BWI,4,378.0,Fourth Quarter
PVD,CLT,4,54.0,Fourth Quarter
PVD,DCA,4,244.0,Fourth Quarter
PVD,DEN,4,55.0,Fourth Quarter
PVD,FLL,4,309.0,Fourth Quarter
PVD,MCO,4,1609.0,Fourth Quarter
PVD,MDW,4,172.0,Fourth Quarter
PVD,MIA,4,211.0,Fourth Quarter
PVD,RSW,4,45.0,Fourth Quarter
PVD,TPA,4,470.0,Fourth Quarter
PVU,AZA,4,43.0,Fourth Quarter
PWM,BWI,4,125.0,Fourth Quarter
RDM,PDX,4,56.0,Fourth Quarter
RDU,ATL,4,649.0,Fourth Quarter
RDU,BNA,4,355.0,Fourth Quarter
RDU,BOS,4,387.0,Fourth Quarter
RDU,BWI,4,304.0,Fourth Quarter
RDU,DEN,4,218.0,Fourth Quarter
RDU,DFW,4,47.0,Fourth Quarter
RDU,EWR,4,62.0,Fourth Quarter
RDU,FLL,4,170.0,Fourth Quarter
RDU,JFK,4,90.0,Fourth Quarter
RDU,LAS,4,99.0,Fourth Quarter
RDU,LGA,4,43.0,Fourth Quarter
RDU,MCO,4,454.0,Fourth Quarter
RDU,MDW,4,410.0,Fourth Quarter
RDU,MIA,4,97.0,Fourth Quarter
RDU,ORD,4,150.0,Fourth Quarter
RDU,PHL,4,356.0,Fourth Quarter
RDU,PHX,4,49.0,Fourth Quarter
RDU,SFO,4,41.0,Fourth Quarter
RDU,STL,4,96.0,Fourth Quarter
RDU,TPA,4,531.0,Fourth Quarter
RIC,ATL,4,101.0,Fourth Quarter
RIC,BOS,4,162.0,Fourth Quarter
RIC,LGA,4,94.0,Fourth Quarter
RNO,DEN,4,84.0,Fourth Quarter
RNO,LAS,4,2089.0,Fourth Quarter
RNO,LAX,4,528.0,Fourth Quarter
RNO,OAK,4,98.0,Fourth Quarter
RNO,PHX,4,40.0,Fourth Quarter
RNO,SAN,4,208.0,Fourth Quarter
ROC,MCO,4,133.0,Fourth Quarter
RSW,ACY,4,288.0,Fourth Quarter
RSW,ATL,4,130.0,Fourth Quarter
RSW,BDL,4,62.0,Fourth Quarter
RSW,BOS,4,1405.0,Fourth Quarter
RSW,BWI,4,305.0,Fourth Quarter
RSW,CLE,4,40.0,Fourth Quarter
RSW,CMH,4,231.0,Fourth Quarter
RSW,CVG,4,67.0,Fourth Quarter
RSW,DTW,4,591.0,Fourth Quarter
RSW,EWR,4,834.0,Fourth Quarter
RSW,HPN,4,50.0,Fourth Quarter
RSW,IND,4,252.0,Fourth Quarter
RSW,ISP,4,225.0,Fourth Quarter
RSW,JFK,4,672.0,Fourth Quarter
RSW,LGA,4,46.0,Fourth Quarter
RSW,MDW,4,927.0,Fourth Quarter
RSW,MKE,4,163.0,Fourth Quarter
RSW,MSP,4,402.0,Fourth Quarter
RSW,ORD,4,752.0,Fourth Quarter
RSW,PHL,4,249.0,Fourth Quarter
RSW,PIT,4,140.0,Fourth Quarter
RSW,PVD,4,138.0,Fourth Quarter
RSW,STL,4,304.0,Fourth Quarter
SAN,ABQ,4,216.0,Fourth Quarter
SAN,ATL,4,107.0,Fourth Quarter
SAN,AUS,4,309.0,Fourth Quarter
SAN,BNA,4,150.0,Fourth Quarter
SAN,BOS,4,139.0,Fourth Quarter
SAN,BWI,4,306.0,Fourth Quarter
SAN,CLT,4,190.0,Fourth Quarter
SAN,DAL,4,410.0,Fourth Quarter
SAN,DEN,4,1244.0,Fourth Quarter
SAN,DFW,4,544.0,Fourth Quarter
SAN,DTW,4,123.0,Fourth Quarter
SAN,EWR,4,378.0,Fourth Quarter
SAN,HNL,4,113.0,Fourth Quarter
SAN,HOU,4,165.0,Fourth Quarter
SAN,IAD,4,316.0,Fourth Quarter
SAN,IAH,4,253.0,Fourth Quarter
SAN,JFK,4,614.0,Fourth Quarter
SAN,LAS,4,5200.0,Fourth Quarter
SAN,MCI,4,294.0,Fourth Quarter
SAN,MCO,4,177.0,Fourth Quarter
SAN,MDW,4,424.0,Fourth Quarter
SAN,MSP,4,89.0,Fourth Quarter
SAN,MSY,4,41.0,Fourth Quarter
SAN,OAK,4,6436.0,Fourth Quarter
SAN,OGG,4,66.0,Fourth Quarter
SAN,ORD,4,246.0,Fourth Quarter
SAN,ORF,4,48.0,Fourth Quarter
SAN,PDX,4,373.0,Fourth Quarter
